racer_id,racer_name,race_count,win_count,top2_count,top3_count,win_rate,top2_rate,top3_rate,avg_start_timing,last_race_date
4413,水摩,97,15,34,63,0.154639,0.350515,0.649485,,2026-05-01
4414,大澤,55,6,20,23,0.109091,0.363636,0.418182,,2026-04-20
4415,下出,73,24,40,44,0.328767,0.547945,0.602740,,2026-04-27
4416,三宅,77,11,21,36,0.142857,0.272727,0.467532,,2026-04-28
4417,服部,61,9,22,31,0.147541,0.360656,0.508197,,2026-04-23
4418,茅原,72,26,38,50,0.361111,0.527778,0.694444,,2026-04-16
4419,加央理,59,9,26,36,0.152542,0.440678,0.610169,,2026-04-05
4420,津久井,101,17,41,67,0.168317,0.405941,0.663366,,2026-05-02
4421,森作,63,1,6,18,0.015873,0.095238,0.285714,,2026-04-29
4422,永井,69,8,18,27,0.115942,0.260870,0.391304,,2026-04-28
4423,坂口,67,8,19,33,0.119403,0.283582,0.492537,,2026-04-24
4424,松尾,88,22,37,55,0.250000,0.420455,0.625000,,2026-04-22
4425,大井,53,6,12,23,0.113208,0.226415,0.433962,,2026-04-25
4427,英悟,85,21,34,47,0.247059,0.400000,0.552941,,2026-04-28
4428,有賀,74,13,35,39,0.175676,0.472973,0.527027,,2026-04-16
4429,豊田,55,3,4,12,0.054545,0.072727,0.218182,,2026-04-22
4430,永田,88,19,37,51,0.215909,0.420455,0.579545,,2026-04-28
4431,石塚,58,10,19,27,0.172414,0.327586,0.465517,,2026-05-01
4432,黄金井 力良,71,10,24,39,0.140845,0.338028,0.549296,53.0000,2026-05-03
4433,川野,91,24,47,61,0.263736,0.516484,0.670330,,2026-04-27
4434,田中,73,17,32,42,0.232877,0.438356,0.575342,,2026-04-24
4435,服部,59,9,18,31,0.152542,0.305085,0.525424,,2026-04-05
4436,渋谷,95,29,48,68,0.305263,0.505263,0.715789,,2026-04-22
4437,中田,78,18,39,50,0.230769,0.500000,0.641026,,2026-04-28
4438,森作,86,15,28,39,0.174419,0.325581,0.453488,,2026-04-28
4439,近藤,69,5,14,25,0.072464,0.202899,0.362319,,2026-04-28
4440,萩原,71,6,16,30,0.084507,0.225352,0.422535,,2026-04-28
4441,末永,94,23,36,62,0.244681,0.382979,0.659574,,2026-04-23
4442,松竹,75,23,35,41,0.306667,0.466667,0.546667,,2026-05-02
4443,津田,94,13,32,53,0.138298,0.340426,0.563830,,2026-04-27
4444,桐生 順平,71,12,28,46,0.169014,0.394366,0.647887,50.5000,2026-05-03
4445,宮地,78,16,27,42,0.205128,0.346154,0.538462,,2026-05-02
4446,和田,99,24,50,68,0.242424,0.505051,0.686869,,2026-04-28
4447,深川,73,7,21,33,0.095890,0.287671,0.452055,,2026-04-28
4448,青木,80,24,46,57,0.300000,0.575000,0.712500,,2026-04-30
4449,中嶋,38,3,6,9,0.078947,0.157895,0.236842,,2026-04-20
4450,平高,58,10,23,30,0.172414,0.396552,0.517241,,2026-03-29
4451,松崎,87,17,38,56,0.195402,0.436782,0.643678,,2026-04-28
4452,松尾,88,14,32,42,0.159091,0.363636,0.477273,,2026-04-28
4456,鎌倉,63,17,25,35,0.269841,0.396825,0.555556,,2026-04-16
4457,神田,67,7,18,31,0.104478,0.268657,0.462687,,2026-04-28
4458,抹香,52,3,12,23,0.057692,0.230769,0.442308,,2026-04-28
4459,片岡,78,20,32,44,0.256410,0.410256,0.564103,,2026-04-28
4460,後藤,79,12,31,49,0.151899,0.392405,0.620253,,2026-05-01
4461,安田,66,3,10,31,0.045455,0.151515,0.469697,,2026-04-27
4462,夏山,56,10,20,29,0.178571,0.357143,0.517857,,2026-04-30
4463,三苫,71,11,31,49,0.154930,0.436620,0.690141,,2026-04-28
4464,山下,75,15,25,46,0.200000,0.333333,0.613333,,2026-04-27
4465,大西,55,8,14,23,0.145455,0.254545,0.418182,,2026-04-20
4466,佑典,60,14,27,38,0.233333,0.450000,0.633333,,2026-04-21
4467,渡邉,89,20,43,64,0.224719,0.483146,0.719101,,2026-04-28
4468,大池,78,23,34,48,0.294872,0.435897,0.615385,,2026-04-27
4469,土山,72,21,31,44,0.291667,0.430556,0.611111,,2026-04-20
4470,平田,73,14,28,46,0.191781,0.383562,0.630137,,2026-03-31
4471,新田,81,27,41,54,0.333333,0.506173,0.666667,,2026-04-24
4472,尾嶋,95,20,37,55,0.210526,0.389474,0.578947,,2026-04-16
4473,藤堂,60,7,18,27,0.116667,0.300000,0.450000,,2026-04-25
4474,渡辺,75,11,25,39,0.146667,0.333333,0.520000,,2026-04-21
4475,末永,78,17,31,50,0.217949,0.397436,0.641026,,2026-04-28
4477,篠崎,87,25,47,63,0.287356,0.540230,0.724138,,2026-04-28
4478,櫻本,70,17,28,48,0.242857,0.400000,0.685714,,2026-04-15
4479,矢野,49,4,8,15,0.081633,0.163265,0.306122,,2026-04-25
4482,守屋,85,29,46,62,0.341176,0.541176,0.729412,,2026-04-09
4483,北野,78,23,39,48,0.294872,0.500000,0.615385,,2026-05-02
4484,稲生,46,7,14,22,0.152174,0.304348,0.478261,,2026-03-23
4485,楠原,78,10,24,42,0.128205,0.307692,0.538462,,2026-04-28
4486,野村,77,9,32,40,0.116883,0.415584,0.519481,,2026-05-02
4487,三原,65,9,19,31,0.138462,0.292308,0.476923,,2026-04-19
4488,小山,72,22,40,55,0.305556,0.555556,0.763889,,2026-04-28
4489,岩川,78,13,28,41,0.166667,0.358974,0.525641,,2026-04-28
4491,田中,66,3,14,25,0.045455,0.212121,0.378788,,2026-05-02
4492,本多,9,4,5,6,0.444444,0.555556,0.666667,,2026-01-11
4494,河合,75,23,38,48,0.306667,0.506667,0.640000,,2026-04-28
4495,晋太郎,22,5,5,7,0.227273,0.227273,0.318182,,2026-01-28
4496,内堀,87,34,48,58,0.390805,0.551724,0.666667,,2026-05-01
4497,桑原,70,31,39,49,0.442857,0.557143,0.700000,,2026-04-28
4498,宮本,36,8,16,21,0.222222,0.444444,0.583333,,2026-04-21
4499,滝川,56,5,16,26,0.089286,0.285714,0.464286,,2026-04-20
4500,山田,82,29,40,56,0.353659,0.487805,0.682927,,2026-05-02
4501,樋口,78,11,24,34,0.141026,0.307692,0.435897,,2026-04-13
4502,遠藤,58,17,30,43,0.293103,0.517241,0.741379,,2026-04-28
4503,上野,77,25,49,53,0.324675,0.636364,0.688312,,2026-05-02
4504,前田,61,14,23,33,0.229508,0.377049,0.540984,,2026-05-01
4505,島田,66,21,27,45,0.318182,0.409091,0.681818,,2026-04-28
4506,稗田,64,19,36,43,0.296875,0.562500,0.671875,,2026-04-28
4508,野間,58,6,21,36,0.103448,0.362069,0.620690,,2026-04-23
4509,平見,68,10,21,37,0.147059,0.308824,0.544118,,2026-04-28
4510,坂本,40,2,3,7,0.050000,0.075000,0.175000,,2026-04-27
4511,中岡,62,5,12,30,0.080645,0.193548,0.483871,,2026-04-28
4512,高野,94,27,43,56,0.287234,0.457447,0.595745,,2026-04-28
4513,河野,60,18,24,31,0.300000,0.400000,0.516667,,2026-04-28
4514,上條,86,25,44,60,0.290698,0.511628,0.697674,,2026-04-28
4515,藤田,92,21,38,62,0.228261,0.413043,0.673913,,2026-05-02
4516,野口,94,31,47,66,0.329787,0.500000,0.702128,,2026-05-02
4518,大須賀,76,28,43,56,0.368421,0.565789,0.736842,,2026-04-29
4519,清水,53,12,21,26,0.226415,0.396226,0.490566,,2026-03-27
4520,高倉,77,20,38,48,0.259740,0.493506,0.623377,,2026-04-23
4521,小池,75,11,21,31,0.146667,0.280000,0.413333,,2026-04-25
4522,古澤,84,18,34,47,0.214286,0.404762,0.559524,,2026-04-15
4523,中村,67,12,24,41,0.179104,0.358209,0.611940,,2026-04-28
4524,深谷,83,19,32,47,0.228916,0.385542,0.566265,,2026-04-16
4525,真子,54,6,16,26,0.111111,0.296296,0.481481,,2026-04-06
4526,池田,63,18,30,36,0.285714,0.476190,0.571429,,2026-03-25
4527,高野,59,7,12,22,0.118644,0.203390,0.372881,,2026-05-02
4528,黒井 達矢,74,16,33,53,0.216216,0.445946,0.716216,50.0000,2026-05-03
4529,義信,61,12,30,41,0.196721,0.491803,0.672131,,2026-04-26
4530,小野,75,20,41,48,0.266667,0.546667,0.640000,,2026-04-27
4531,武富,82,18,33,55,0.219512,0.402439,0.670732,,2026-05-02
4532,秋元 哲,94,31,56,68,0.329787,0.595745,0.723404,50.0000,2026-05-03
4533,峰重,47,3,7,21,0.063830,0.148936,0.446809,,2026-04-26
4534,咲友理,52,4,14,20,0.076923,0.269231,0.384615,,2026-04-20
4535,北山,71,15,28,44,0.211268,0.394366,0.619718,,2026-04-25
4536,喜井,87,16,34,56,0.183908,0.390805,0.643678,,2026-04-27
4537,渡邉,88,23,39,54,0.261364,0.443182,0.613636,,2026-04-28
4538,笠置,90,37,48,59,0.411111,0.533333,0.655556,,2026-04-25
4539,金子,91,27,45,57,0.296703,0.494505,0.626374,,2026-05-02
4540,相原,83,12,30,47,0.144578,0.361446,0.566265,,2026-04-23
4543,重木,98,21,46,67,0.214286,0.469388,0.683673,,2026-04-25
4544,松田,93,35,57,72,0.376344,0.612903,0.774194,,2026-04-28
4545,岡村,88,29,45,62,0.329545,0.511364,0.704545,,2026-05-01
4546,浜田,47,5,15,23,0.106383,0.319149,0.489362,,2026-03-17
4547,中田 竜太,92,12,35,59,0.130435,0.380435,0.641304,51.0000,2026-05-03
4548,篠木,42,2,3,7,0.047619,0.071429,0.166667,,2026-04-06
4549,小林,56,11,21,34,0.196429,0.375000,0.607143,,2026-04-28
4550,石岡,77,10,27,43,0.129870,0.350649,0.558442,,2026-04-27
4551,三川,68,9,29,41,0.132353,0.426471,0.602941,,2026-04-28
4552,杉山,67,15,26,34,0.223881,0.388060,0.507463,,2026-04-28
4553,坪口,71,15,29,45,0.211268,0.408451,0.633803,,2026-04-27
4555,富永,87,10,27,46,0.114943,0.310345,0.528736,,2026-04-24
4556,竹井,78,23,39,53,0.294872,0.500000,0.679487,,2026-04-06
4557,松尾,61,5,10,26,0.081967,0.163934,0.426230,,2026-04-28
4558,宮野,60,7,23,28,0.116667,0.383333,0.466667,,2026-04-28
4560,庄司,77,13,26,44,0.168831,0.337662,0.571429,,2026-04-28
4561,藤山,92,27,42,56,0.293478,0.456522,0.608696,,2026-04-28
4562,阪本,71,5,11,32,0.070423,0.154930,0.450704,,2026-04-28
4563,齋藤,62,9,15,22,0.145161,0.241935,0.354839,,2026-04-21
4564,山本,76,7,23,37,0.092105,0.302632,0.486842,,2026-04-28
4565,西村,62,4,7,18,0.064516,0.112903,0.290323,,2026-04-28
4566,塩田,80,18,29,45,0.225000,0.362500,0.562500,,2026-05-01
4567,上村,61,2,8,22,0.032787,0.131148,0.360656,,2026-04-25
4568,廣瀬,61,14,20,32,0.229508,0.327869,0.524590,,2026-04-28
4569,中澤,74,10,22,30,0.135135,0.297297,0.405405,,2026-04-27
4570,前田,61,11,30,42,0.180328,0.491803,0.688525,,2026-04-23
4571,章哉,75,28,40,46,0.373333,0.533333,0.613333,,2026-05-01
4572,渡部,79,14,27,39,0.177215,0.341772,0.493671,,2026-04-28
4573,佐藤,84,22,37,55,0.261905,0.440476,0.654762,,2026-04-17
4574,潤樹,63,13,24,39,0.206349,0.380952,0.619048,,2026-04-25
4575,戸塚,53,12,23,36,0.226415,0.433962,0.679245,,2026-04-27
4578,藤山,74,14,34,44,0.189189,0.459459,0.594595,,2026-04-28
4579,中嶋,76,19,34,51,0.250000,0.447368,0.671053,,2026-04-21
4580,長谷川,70,6,20,41,0.085714,0.285714,0.585714,,2026-05-01
4581,吉村,97,22,46,58,0.226804,0.474227,0.597938,,2026-04-20
4583,古田,86,10,21,38,0.116279,0.244186,0.441860,,2026-04-09
4584,村岡,67,16,30,43,0.238806,0.447761,0.641791,,2026-03-31
4586,磯部,63,12,28,38,0.190476,0.444444,0.603175,,2026-04-16
4587,木田,85,28,47,54,0.329412,0.552941,0.635294,,2026-04-20
4588,田中,77,10,30,42,0.129870,0.389610,0.545455,,2026-04-21
4589,塩崎,58,9,15,24,0.155172,0.258621,0.413793,,2026-04-06
4590,渡邉,91,17,31,47,0.186813,0.340659,0.516484,,2026-04-27
4592,小林,62,8,14,25,0.129032,0.225806,0.403226,,2026-03-31
4593,小坂,94,17,33,60,0.180851,0.351064,0.638298,,2026-04-28
4594,谷川,69,10,21,37,0.144928,0.304348,0.536232,,2026-05-01
4596,葛原,91,15,31,49,0.164835,0.340659,0.538462,,2026-04-28
4598,加藤,73,11,23,30,0.150685,0.315068,0.410959,,2026-04-27
4600,井内,82,22,43,65,0.268293,0.524390,0.792683,,2026-04-21
4601,森野,85,23,42,52,0.270588,0.494118,0.611765,,2026-04-28
4603,谷川,59,7,18,27,0.118644,0.305085,0.457627,,2026-04-09
4604,岩瀬,97,28,47,65,0.288660,0.484536,0.670103,,2026-05-02
4607,鶴田,94,11,26,50,0.117021,0.276596,0.531915,,2026-05-01
4608,荒井,83,16,34,51,0.192771,0.409639,0.614458,,2026-04-28
4610,佐藤,97,29,46,59,0.298969,0.474227,0.608247,,2026-04-28
4611,今井,73,19,30,46,0.260274,0.410959,0.630137,,2026-04-20
4614,石倉,67,20,30,41,0.298507,0.447761,0.611940,,2026-05-01
4615,板倉,56,2,13,20,0.035714,0.232143,0.357143,,2026-04-25
4618,乃村,68,6,19,35,0.088235,0.279412,0.514706,,2026-04-19
4619,伏田,85,12,24,37,0.141176,0.282353,0.435294,,2026-04-27
4623,中北,83,9,21,33,0.108434,0.253012,0.397590,,2026-04-27
4624,高田,79,19,34,44,0.240506,0.430380,0.556962,,2026-05-02
4625,渡邊,67,11,19,27,0.164179,0.283582,0.402985,,2026-04-22
4626,伊藤,46,7,11,20,0.152174,0.239130,0.434783,,2026-04-21
4627,藤原,65,23,35,44,0.353846,0.538462,0.676923,,2026-05-01
4630,岩永,73,14,27,42,0.191781,0.369863,0.575342,,2026-04-29
4631,新井,55,7,16,23,0.127273,0.290909,0.418182,,2026-03-31
4632,長尾,39,4,10,21,0.102564,0.256410,0.538462,,2026-05-01
4633,智也,86,15,31,46,0.174419,0.360465,0.534884,,2026-05-01
4635,峰重,56,11,22,31,0.196429,0.392857,0.553571,,2026-03-31
4636,赤池,49,6,11,16,0.122449,0.224490,0.326531,,2026-04-21
4637,中田,69,12,26,37,0.173913,0.376812,0.536232,,2026-04-17
4638,小林,77,8,23,38,0.103896,0.298701,0.493506,,2026-04-28
4639,雑賀,74,9,19,29,0.121622,0.256757,0.391892,,2026-04-29
4640,山ノ内,91,20,36,58,0.219780,0.395604,0.637363,,2026-04-22
4641,磯村,72,12,21,33,0.166667,0.291667,0.458333,,2026-04-28
4642,松尾,84,32,44,55,0.380952,0.523810,0.654762,,2026-04-28
4643,近江,65,20,37,47,0.307692,0.569231,0.723077,,2026-03-31
4644,山田,90,16,39,56,0.177778,0.433333,0.622222,,2026-04-28
4645,上村,82,20,35,45,0.243902,0.426829,0.548780,,2026-05-02
4648,木村,56,9,16,22,0.160714,0.285714,0.392857,,2026-04-30
4649,和田,87,16,24,41,0.183908,0.275862,0.471264,,2026-04-30
4651,佐藤,71,6,12,21,0.084507,0.169014,0.295775,,2026-04-29
4652,酒見,70,10,15,27,0.142857,0.214286,0.385714,,2026-05-02
4653,小野,84,26,41,56,0.309524,0.488095,0.666667,,2026-04-28
4654,篠田,78,19,38,51,0.243590,0.487179,0.653846,,2026-04-27
4656,大崎,60,10,24,33,0.166667,0.400000,0.550000,,2026-04-28
4659,木下,88,25,42,64,0.284091,0.477273,0.727273,,2026-04-29
4660,宇田川,59,5,13,19,0.084746,0.220339,0.322034,,2026-04-28
4661,中島,77,7,28,49,0.090909,0.363636,0.636364,,2026-04-28
4663,籾山,9,3,3,4,0.333333,0.333333,0.444444,,2026-04-28
4664,東口,71,7,15,24,0.098592,0.211268,0.338028,,2026-04-28
4665,加藤,63,0,4,19,0.000000,0.063492,0.301587,,2026-04-28
4666,日笠,49,4,10,16,0.081633,0.204082,0.326531,,2026-04-21
4669,井上,65,8,24,37,0.123077,0.369231,0.569231,,2026-04-28
4672,守屋,71,4,13,24,0.056338,0.183099,0.338028,,2026-04-28
4674,池田,82,14,29,40,0.170732,0.353659,0.487805,,2026-04-28
4675,井手,59,13,27,42,0.220339,0.457627,0.711864,,2026-04-28
4676,後藤,72,15,23,40,0.208333,0.319444,0.555556,,2026-05-01
4677,片橋,55,13,26,41,0.236364,0.472727,0.745455,,2026-04-30
4678,水野,59,12,20,31,0.203390,0.338983,0.525424,,2026-04-14
4679,植田,87,17,35,48,0.195402,0.402299,0.551724,,2026-04-24
4680,後藤,60,9,26,36,0.150000,0.433333,0.600000,,2026-04-02
4681,太田,57,3,10,23,0.052632,0.175439,0.403509,,2026-05-02
4682,大上,81,26,44,54,0.320988,0.543210,0.666667,,2026-04-25
4683,向井田,37,4,9,11,0.108108,0.243243,0.297297,,2026-04-25
4684,楠原,70,10,20,36,0.142857,0.285714,0.514286,,2026-04-23
4685,島村,89,42,63,75,0.471910,0.707865,0.842697,,2026-04-28
4686,丸野,85,25,39,52,0.294118,0.458824,0.611765,,2026-04-30
4688,永井,77,24,37,47,0.311688,0.480519,0.610390,,2026-05-01
4689,豊田,59,8,16,30,0.135593,0.271186,0.508475,,2026-04-20
4691,水原,68,9,15,26,0.132353,0.220588,0.382353,,2026-04-28
4692,酒井,69,8,22,27,0.115942,0.318841,0.391304,,2026-04-28
4693,松下,76,4,16,27,0.052632,0.210526,0.355263,,2026-04-25
4694,高田,43,5,9,18,0.116279,0.209302,0.418605,,2026-04-28
4695,尾崎,73,13,33,42,0.178082,0.452055,0.575342,,2026-04-23
4697,國弘,62,2,13,21,0.032258,0.209677,0.338710,,2026-05-01
4700,金子 和之,85,16,34,52,0.188235,0.400000,0.611765,49.0000,2026-05-03
4702,三浦,70,20,37,43,0.285714,0.528571,0.614286,,2026-04-13
4703,森永,63,12,29,40,0.190476,0.460317,0.634921,,2026-04-22
4704,河野,99,20,48,66,0.202020,0.484848,0.666667,,2026-04-28
4705,吉川,66,6,15,19,0.090909,0.227273,0.287879,,2026-04-28
4706,三浦,89,24,38,51,0.269663,0.426966,0.573034,,2026-04-28
4708,半田,64,2,7,15,0.031250,0.109375,0.234375,,2026-04-24
4709,岡村,68,9,24,38,0.132353,0.352941,0.558824,,2026-04-28
4710,福田,82,22,33,45,0.268293,0.402439,0.548780,,2026-04-28
4711,前出,76,15,32,51,0.197368,0.421053,0.671053,,2026-04-25
4713,白神,113,30,54,78,0.265487,0.477876,0.690265,,2026-04-28
4714,喜多須,58,3,12,31,0.051724,0.206897,0.534483,,2026-04-22
4715,村上,58,10,21,39,0.172414,0.362069,0.672414,,2026-04-06
4718,北川,78,18,40,53,0.230769,0.512821,0.679487,,2026-05-01
4719,上條,95,32,45,63,0.336842,0.473684,0.663158,,2026-04-28
4720,西澤,70,8,13,26,0.114286,0.185714,0.371429,,2026-04-25
4723,寺島,62,11,24,28,0.177419,0.387097,0.451613,,2026-04-27
4724,吉田,37,2,3,8,0.054054,0.081081,0.216216,,2026-03-23
4725,佐竹,61,7,18,25,0.114754,0.295082,0.409836,,2026-04-25
4726,島田,28,2,5,9,0.071429,0.178571,0.321429,,2026-04-20
4727,安部,55,3,12,21,0.054545,0.218182,0.381818,,2026-04-14
4728,山口,64,5,15,24,0.078125,0.234375,0.375000,,2026-04-28
4729,佐藤,57,3,7,17,0.052632,0.122807,0.298246,,2026-05-01
4730,土屋,72,11,22,37,0.152778,0.305556,0.513889,,2026-04-27
4731,間野,59,8,20,32,0.135593,0.338983,0.542373,,2026-04-28
4732,堀本,80,16,30,45,0.200000,0.375000,0.562500,,2026-04-25
4733,赤井,61,7,19,28,0.114754,0.311475,0.459016,,2026-04-07
4734,安河内,88,27,49,64,0.306818,0.556818,0.727273,,2026-05-02
4735,角山,65,5,12,20,0.076923,0.184615,0.307692,,2026-04-28
4736,高倉,78,14,37,52,0.179487,0.474359,0.666667,,2026-04-28
4737,竹井,89,38,58,73,0.426966,0.651685,0.820225,,2026-05-01
4738,清埜 翔子,102,26,41,54,0.254902,0.401961,0.529412,52.0000,2026-05-03
4739,中村,70,16,39,51,0.228571,0.557143,0.728571,,2026-04-28
4740,齋藤,54,5,11,22,0.092593,0.203704,0.407407,,2026-04-22
4743,木村,100,22,40,61,0.220000,0.400000,0.610000,,2026-04-30
4744,伊藤,56,4,8,19,0.071429,0.142857,0.339286,,2026-05-01
4746,大豆生田,60,10,17,26,0.166667,0.283333,0.433333,,2026-04-28
4747,山戸,51,3,7,12,0.058824,0.137255,0.235294,,2026-04-28
4748,渡邉,64,17,30,38,0.265625,0.468750,0.593750,,2026-04-28
4750,井上,67,10,26,37,0.149254,0.388060,0.552239,,2026-04-30
4752,西尾,55,5,13,19,0.090909,0.236364,0.345455,,2026-04-28
4753,照夫,38,7,13,17,0.184211,0.342105,0.447368,,2026-02-28
4754,松尾,75,20,33,38,0.266667,0.440000,0.506667,,2026-04-17
4757,山田,84,23,44,57,0.273810,0.523810,0.678571,,2026-04-16
4759,今泉,65,12,29,45,0.184615,0.446154,0.692308,,2026-05-01
4760,山崎,101,28,46,70,0.277228,0.455446,0.693069,,2026-04-29
4761,山田,91,18,33,53,0.197802,0.362637,0.582418,,2026-04-30
4762,藤原,90,26,43,62,0.288889,0.477778,0.688889,,2026-04-21
4764,小池,56,11,19,28,0.196429,0.339286,0.500000,,2026-04-28
4765,野田部,75,15,24,32,0.200000,0.320000,0.426667,,2026-04-29
4766,石井,60,5,15,25,0.083333,0.250000,0.416667,,2026-04-29
4769,馬場,88,23,36,58,0.261364,0.409091,0.659091,,2026-04-27
4771,下寺,98,35,60,74,0.357143,0.612245,0.755102,,2026-04-23
4772,石丸,90,21,44,58,0.233333,0.488889,0.644444,,2026-04-28
4773,中川,95,18,37,59,0.189474,0.389474,0.621053,,2026-04-21
4775,千葉,61,15,28,43,0.245902,0.459016,0.704918,,2026-04-21
4776,竹田,93,23,45,63,0.247312,0.483871,0.677419,,2026-04-28
4778,啓輔,46,11,17,24,0.239130,0.369565,0.521739,,2026-04-02
4779,伊倉,62,9,19,32,0.145161,0.306452,0.516129,,2026-04-28
4781,西舘,13,1,4,5,0.076923,0.307692,0.384615,,2026-03-11
4782,浜崎,53,8,11,20,0.150943,0.207547,0.377358,,2026-04-28
4784,向井田,42,3,10,14,0.071429,0.238095,0.333333,,2026-04-20
4785,木幡,61,6,15,27,0.098361,0.245902,0.442623,,2026-04-28
4786,佐藤,98,29,56,68,0.295918,0.571429,0.693878,,2026-05-02
4787,椎名,82,25,42,56,0.304878,0.512195,0.682927,,2026-05-02
4788,小池,79,12,27,48,0.151899,0.341772,0.607595,,2026-04-22
4789,古賀,90,20,36,51,0.222222,0.400000,0.566667,,2026-04-29
4790,柳内,88,24,43,60,0.272727,0.488636,0.681818,,2026-04-28
4791,黒澤,64,8,23,34,0.125000,0.359375,0.531250,,2026-05-01
4792,杉村,70,10,20,31,0.142857,0.285714,0.442857,,2026-05-01
4793,金子,84,22,38,56,0.261905,0.452381,0.666667,,2026-04-29
4794,和田,76,20,40,56,0.263158,0.526316,0.736842,,2026-04-29
4796,春園,80,24,42,53,0.300000,0.525000,0.662500,,2026-04-20
4797,中山,49,14,27,36,0.285714,0.551020,0.734694,,2026-04-28
4798,浜先,91,26,41,59,0.285714,0.450549,0.648352,,2026-04-16
4803,飯田,61,2,8,15,0.032787,0.131148,0.245902,,2026-05-02
4804,高田,81,30,41,48,0.370370,0.506173,0.592593,,2026-04-07
4808,松尾,59,10,16,28,0.169492,0.271186,0.474576,,2026-04-19
4809,外崎,61,13,24,32,0.213115,0.393443,0.524590,,2026-05-02
4811,向井田,81,9,20,31,0.111111,0.246914,0.382716,,2026-04-28
4812,西野,76,23,37,53,0.302632,0.486842,0.697368,,2026-04-28
4813,宮内,65,6,12,16,0.092308,0.184615,0.246154,,2026-05-01
4815,伏島,76,8,18,26,0.105263,0.236842,0.342105,,2026-04-22
4816,村松,59,11,24,37,0.186441,0.406780,0.627119,,2026-04-28
4817,渡邉,68,17,32,47,0.250000,0.470588,0.691176,,2026-04-28
4818,伏見,4,0,0,0,0.000000,0.000000,0.000000,,2026-05-01
4819,蜂須,91,13,30,52,0.142857,0.329670,0.571429,,2026-05-02
4821,妻鳥,65,12,24,32,0.184615,0.369231,0.492308,,2026-04-22
4822,百武,87,14,31,48,0.160920,0.356322,0.551724,,2026-04-25
4823,中村,72,22,33,47,0.305556,0.458333,0.652778,,2026-04-28
4824,松井,89,18,33,46,0.202247,0.370787,0.516854,,2026-04-23
4825,倉持,78,22,38,52,0.282051,0.487179,0.666667,,2026-04-20
4826,井上,97,28,49,67,0.288660,0.505155,0.690722,,2026-04-29
4828,松山,76,19,35,51,0.250000,0.460526,0.671053,,2026-04-30
4831,羽野,61,13,26,37,0.213115,0.426230,0.606557,,2026-04-28
4832,権藤,92,26,41,58,0.282609,0.445652,0.630435,,2026-04-28
4834,浜本,101,20,36,58,0.198020,0.356436,0.574257,,2026-04-29
4835,橋本,62,7,15,30,0.112903,0.241935,0.483871,,2026-04-21
4836,大谷,50,12,19,28,0.240000,0.380000,0.560000,,2026-04-25
4837,酒井,60,3,13,25,0.050000,0.216667,0.416667,,2026-04-28
4839,四宮,75,13,29,46,0.173333,0.386667,0.613333,,2026-05-01
4840,鈴木,72,8,23,32,0.111111,0.319444,0.444444,,2026-04-22
4842,山下,84,18,35,54,0.214286,0.416667,0.642857,,2026-04-21
4843,深尾,46,8,12,20,0.173913,0.260870,0.434783,,2026-04-14
4844,村上,84,10,30,41,0.119048,0.357143,0.488095,,2026-04-28
4845,前田,64,23,41,44,0.359375,0.640625,0.687500,,2026-04-27
4846,佐藤,68,5,16,28,0.073529,0.235294,0.411765,,2026-04-25
4847,佐藤,52,20,29,39,0.384615,0.557692,0.750000,,2026-05-01
4848,仲谷,61,13,29,36,0.213115,0.475410,0.590164,,2026-04-16
4850,野中,90,21,35,50,0.233333,0.388889,0.555556,,2026-05-02
4851,浩哉,64,18,31,39,0.281250,0.484375,0.609375,,2026-05-02
4852,川原,91,33,48,67,0.362637,0.527473,0.736264,,2026-04-28
4853,前原,53,4,9,16,0.075472,0.169811,0.301887,,2026-04-14
4854,大橋,41,1,8,12,0.024390,0.195122,0.292683,,2026-04-24
4856,豊田,94,26,49,68,0.276596,0.521277,0.723404,,2026-04-25
4857,加藤,91,28,50,66,0.307692,0.549451,0.725275,,2026-04-27
4861,田中,69,14,27,40,0.202899,0.391304,0.579710,,2026-04-28
4863,三浦,48,5,10,23,0.104167,0.208333,0.479167,,2026-05-01
4864,小川,41,5,7,13,0.121951,0.170732,0.317073,,2026-04-24
4865,立具,33,4,7,16,0.121212,0.212121,0.484848,,2026-02-28
4866,橋本,58,3,7,19,0.051724,0.120690,0.327586,,2026-04-28
4871,菊池,58,9,16,25,0.155172,0.275862,0.431034,,2026-04-23
4872,山下,80,8,20,31,0.100000,0.250000,0.387500,,2026-04-28
4873,蒲原,87,14,26,37,0.160920,0.298851,0.425287,,2026-04-28
4874,池田,75,9,18,35,0.120000,0.240000,0.466667,,2026-05-02
4875,大塚,64,6,16,28,0.093750,0.250000,0.437500,,2026-04-28
4876,梅木,69,10,19,26,0.144928,0.275362,0.376812,,2026-04-28
4877,鈴谷,71,18,32,41,0.253521,0.450704,0.577465,,2026-04-28
4878,西岡,60,5,14,24,0.083333,0.233333,0.400000,,2026-04-13
4879,山崎,47,6,15,20,0.127660,0.319149,0.425532,,2026-03-27
4880,澤崎,65,9,24,39,0.138462,0.369231,0.600000,,2026-04-28
4882,瀧川,33,1,2,4,0.030303,0.060606,0.121212,,2026-04-06
4883,岡部,59,15,27,35,0.254237,0.457627,0.593220,,2026-04-28
4885,大山,73,18,39,52,0.246575,0.534247,0.712329,,2026-04-06
